id,pair_id,correct_label,similarity
2836,841_1907,0,0.313131
2837,841_1908,0,0.313131
2838,841_1909,0,0.313131
2839,843_1897,0,0.313131
2840,843_1907,0,0.313131
2841,843_1908,0,0.313131
2842,843_1909,0,0.313131
2843,94_2045,0,0.3125
2844,171_1770,0,0.3125
2845,211_1958,0,0.3125
2846,451_1663,0,0.3125
2847,463_1192,0,0.3125
2848,504_1645,0,0.3125
2849,506_1638,0,0.3125
2850,548_1274,0,0.3125
2851,689_1699,0,0.3125
2852,867_2018,0,0.3125
2853,950_1625,0,0.3125
2854,961_2046,0,0.3125
2855,962_2045,0,0.3125
2856,964_1170,0,0.3125
2857,1022_1424,0,0.3125
2858,44_1429,0,0.312057
2859,647_2033,0,0.311927
2860,273_1950,0,0.311828
2861,845_1758,0,0.311828
2862,922_2085,1,0.311828
2863,912_2089,0,0.311688
2864,96_2046,0,0.311475
2865,433_2047,0,0.311475
2866,435_2047,0,0.311475
2867,481_1496,0,0.311475
2868,484_1496,0,0.311475
2869,541_1674,0,0.311475
2870,570_1728,1,0.311475
2871,907_1481,0,0.311475
2872,1040_2046,0,0.311475
2873,376_1428,0,0.311321
2874,723_1427,0,0.311321
2875,750_1382,0,0.311321
2876,1048_1242,0,0.311321
2877,425_1944,0,0.311111
2878,428_1381,0,0.311111
2879,911_1211,0,0.311111
2880,106_1560,1,0.310811
2881,131_1189,0,0.310811
2882,248_1408,1,0.310811
2883,305_1999,1,0.310811
2884,352_1189,0,0.310811
2885,436_1173,0,0.310811
2886,655_1644,0,0.310811
2887,759_1141,0,0.310811
2888,951_1269,0,0.310811
2889,303_1508,1,0.310345
2890,513_1632,1,0.310345
2891,537_1483,0,0.310345
2892,562_1732,0,0.310345
2893,564_1805,1,0.310345
2894,1039_1732,0,0.310345
2895,1039_2146,0,0.310345
2896,361_1440,1,0.31
2897,401_1381,0,0.31
2898,665_1381,0,0.31
2899,765_1381,0,0.31
2900,839_1897,0,0.31
2901,839_1907,0,0.31
2902,839_1908,0,0.31
2903,839_1909,0,0.31
2904,291_1881,0,0.309859
2905,291_1882,0,0.309859
2906,291_1883,0,0.309859
2907,626_1913,0,0.309859
2908,734_1843,0,0.309859
2909,734_1945,0,0.309859
2910,110_1181,1,0.309524
2911,141_2001,0,0.309524
2912,346_2140,0,0.309524
2913,401_1543,1,0.309524
2914,522_1809,0,0.309524
2915,947_2075,0,0.309353
2916,189_1955,0,0.309278
2917,172_1127,1,0.309091
2918,842_1743,0,0.309091
2919,942_1668,0,0.309091
2920,85_1275,0,0.308824
2921,101_1095,0,0.308824
2922,234_1915,0,0.308824
2923,234_2136,0,0.308824
2924,289_1084,0,0.308824
2925,352_1227,0,0.308824
2926,573_2070,0,0.308824
2927,580_1776,0,0.308824
2928,582_1801,0,0.308824
2929,618_1757,0,0.308824
2930,618_1801,0,0.308824
2931,619_1757,0,0.308824
2932,621_1745,0,0.308824
2933,636_1749,0,0.308824
2934,650_2070,0,0.308824
2935,805_1768,0,0.308824
2936,805_1777,0,0.308824
2937,848_2070,0,0.308824
2938,884_1992,0,0.308824
2939,1045_2070,0,0.308824
2940,214_1408,0,0.308725
2941,232_1267,0,0.308642
2942,454_1636,0,0.308642
2943,454_1662,0,0.308642
2944,459_1636,0,0.308642
2945,459_1662,0,0.308642
2946,982_2119,0,0.308642
2947,1055_1797,1,0.308642
2948,192_1597,0,0.308511
2949,192_1598,0,0.308511
2950,192_1708,0,0.308511
2951,840_1758,0,0.308511
2952,843_1758,0,0.308511
2953,847_1758,0,0.308511
2954,929_2022,1,0.308511
2955,723_1429,0,0.308333
2956,33_1965,0,0.307692
2957,72_1190,0,0.307692
2958,94_2047,0,0.307692
2959,214_1958,0,0.307692
2960,291_1252,0,0.307692
2961,358_1935,0,0.307692
2962,709_1946,0,0.307692
2963,791_1687,1,0.307692
2964,808_1481,0,0.307692
2965,927_2016,0,0.307692
2966,949_2082,0,0.307692
2967,962_2047,0,0.307692
2968,963_2046,0,0.307692
2969,1021_1163,0,0.307692
2970,1046_1178,0,0.307692
2971,110_1182,0,0.306931
2972,343_1501,0,0.306931
2973,844_1897,0,0.306931
2974,844_1904,0,0.306931
2975,844_1907,0,0.306931
2976,844_1909,0,0.306931
2977,142_1648,0,0.306818
2978,687_1650,0,0.306818
2979,874_1650,0,0.306818
2980,964_2132,1,0.306818
2981,1071_1884,0,0.306818
2982,40_1927,0,0.306667
2983,52_1297,0,0.306667
2984,299_1999,0,0.306667
2985,444_1658,0,0.306667
2986,96_2045,0,0.306452
2987,482_1496,0,0.306452
2988,496_1496,0,0.306452
2989,498_1321,0,0.306452
2990,591_1946,0,0.306452
2991,591_1969,0,0.306452
2992,968_2121,0,0.306452
2993,968_2122,0,0.306452
2994,1040_2045,0,0.306452
2995,942_1670,0,0.306306
2996,1061_1956,0,0.306306
2997,964_1182,0,0.306122
2998,750_1722,0,0.305882
2999,767_1477,0,0.305882
3000,366_1099,0,0.305556
3001,409_1798,0,0.305556
3002,409_1799,0,0.305556
3003,409_1841,0,0.305556
3004,410_1608,0,0.305556
3005,489_1929,0,0.305556
3006,549_1844,0,0.305556
3007,549_1845,0,0.305556
3008,549_1948,0,0.305556
3009,551_1844,0,0.305556
3010,551_1845,0,0.305556
3011,551_1948,0,0.305556
3012,701_1637,1,0.305556
3013,772_1842,0,0.305556
3014,772_2031,0,0.305556
3015,780_1440,0,0.305556
3016,902_1687,0,0.305556
3017,924_1513,0,0.305556
3018,988_1687,0,0.305556
3019,1004_1423,0,0.305556
3020,1023_1424,0,0.305556
3021,672_1896,0,0.305263
3022,672_1900,0,0.305263
3023,839_1758,0,0.305263
3024,849_1758,0,0.305263
3025,79_1329,0,0.305085
3026,79_1527,0,0.305085
3027,533_1746,0,0.305085
3028,533_1747,0,0.305085
3029,563_1805,0,0.305085
3030,806_1212,0,0.305085
3031,968_2139,0,0.305085
3032,425_1833,1,0.304878
3033,451_1636,0,0.304878
3034,451_1662,0,0.304878
3035,632_1913,0,0.304878
3036,983_2119,0,0.304878
3037,535_1382,0,0.304762
3038,595_1382,0,0.304762
3039,1012_1383,0,0.304762
3040,44_1427,0,0.304688
3041,126_1483,0,0.304348
3042,168_1379,0,0.304348
3043,302_1950,0,0.304348
3044,349_1320,0,0.304348
3045,520_1619,0,0.304348
3046,523_2018,0,0.304348
3047,591_1968,0,0.304348
3048,710_2065,0,0.304348
3049,855_1585,0,0.304348
3050,893_2145,1,0.304348
3051,946_2037,1,0.304348
3052,992_2023,0,0.304348
3053,1022_1355,0,0.304348
3054,1023_1453,0,0.304348
3055,778_1720,0,0.303922
3056,169_1418,0,0.303797
3057,444_2060,0,0.303797
3058,444_2061,0,0.303797
3059,658_1717,0,0.303797
3060,658_1718,0,0.303797
3061,658_1719,0,0.303797
3062,658_1722,0,0.303797
3063,891_2016,0,0.303797
3064,923_2087,0,0.303797
3065,923_2088,0,0.303797
3066,96_1170,0,0.303571
3067,97_1165,0,0.303571
3068,97_1168,0,0.303571
3069,97_1169,0,0.303571
3070,173_2048,0,0.303571
3071,293_2047,0,0.303571
3072,419_1247,0,0.303571
3073,799_1341,0,0.303571
3074,1040_1170,0,0.303571
3075,191_1417,0,0.303371
3076,679_1767,1,0.303371
3077,615_1382,0,0.303279
3078,616_1382,0,0.303279
3079,644_1382,0,0.303279
3080,645_1382,0,0.303279
3081,906_1744,0,0.303279
3082,112_1437,1,0.30303
3083,355_1564,0,0.30303
3084,381_1479,1,0.30303
3085,617_1470,0,0.30303
3086,670_1664,0,0.30303
3087,671_1898,0,0.30303
3088,720_1863,0,0.30303
3089,721_1863,0,0.30303
3090,800_1503,0,0.30303
3091,800_1552,0,0.30303
3092,961_2047,0,0.30303
3093,963_2045,0,0.30303
3094,1081_1163,0,0.30303
3095,577_2082,0,0.302817
3096,578_2082,0,0.302817
3097,242_1497,0,0.302632
3098,345_1099,0,0.302632
3099,365_1410,0,0.302632
3100,759_1154,0,0.302632
3101,759_1156,0,0.302632
3102,1008_1999,0,0.302632
3103,251_1720,0,0.302521
3104,697_1854,0,0.302521
3105,698_1854,0,0.302521
3106,957_1582,0,0.302326
3107,72_1427,0,0.302083
3108,78_1427,0,0.302083
3109,671_1901,0,0.302083
3110,671_1903,0,0.302083
3111,671_1905,0,0.302083
3112,671_1906,0,0.302083
3113,844_1758,0,0.302083
3114,851_1758,0,0.302083
3115,401_1382,0,0.301887
3116,503_1671,0,0.301887
3117,561_1635,0,0.301887
3118,665_1382,0,0.301887
3119,744_1761,1,0.301887
3120,765_1382,0,0.301887
3121,956_1652,0,0.301887
3122,960_2152,0,0.301887
3123,11_1139,0,0.301587
3124,33_1417,0,0.301587
3125,326_1646,1,0.301587
3126,480_1496,0,0.301587
3127,564_1433,0,0.301587
3128,808_1593,0,0.301587
3129,901_1496,0,0.301587
3130,956_1963,0,0.301587
3131,1040_2047,0,0.301587
3132,87_1140,0,0.30137
3133,110_1337,0,0.30137
3134,175_1361,0,0.30137
3135,436_1095,0,0.30137
3136,526_2006,0,0.30137
3137,537_1387,0,0.30137
3138,560_1644,0,0.30137
3139,632_1969,0,0.30137
3140,808_1244,0,0.30137
3141,859_1643,0,0.30137
3142,859_1644,0,0.30137
3143,866_1617,0,0.301205
3144,866_1619,0,0.301205
3145,941_1818,0,0.301205
3146,191_1383,0,0.301075
3147,203_1338,1,0.301075
3148,297_1399,0,0.301075
3149,414_2033,0,0.301075
3150,923_2091,1,0.301075
3151,948_1625,0,0.301075
3152,948_1626,0,0.301075
3153,1021_1571,0,0.301075
3154,895_1674,0,0.300813
3155,3_1115,1,0.3
3156,33_1221,0,0.3
3157,33_1721,0,0.3
3158,38_1894,0,0.3
3159,56_1307,1,0.3
3160,61_1770,0,0.3
3161,77_1194,1,0.3
3162,184_1363,1,0.3
3163,257_1382,1,0.3
3164,289_1173,0,0.3
3165,422_1249,0,0.3
3166,471_2060,0,0.3
3167,471_2061,0,0.3
3168,475_2148,1,0.3
3169,512_1676,0,0.3
3170,512_1677,0,0.3
3171,549_1380,0,0.3
3172,570_1796,0,0.3
3173,591_1931,0,0.3
3174,648_2033,0,0.3
3175,659_1517,0,0.3
3176,661_1517,0,0.3
3177,662_1517,0,0.3
3178,706_1589,0,0.3
3179,706_2062,0,0.3
3180,710_2103,0,0.3
3181,734_1968,0,0.3
3182,798_1146,0,0.3
3183,809_1341,0,0.3
3184,812_1986,1,0.3
3185,883_1993,0,0.3
3186,922_2087,0,0.3
3187,923_2090,0,0.3
3188,937_1763,1,0.3
3189,942_1743,0,0.3
3190,964_1337,0,0.3
3191,968_2138,1,0.3
3192,1012_1806,1,0.3
3193,1016_1592,0,0.3
3194,1039_1840,0,0.3
3195,949_1625,0,0.298969
3196,949_1626,0,0.298969
3197,950_1626,0,0.298969
3198,214_1407,0,0.298851
3199,637_1931,0,0.298851
3200,678_1975,0,0.298851
3201,678_1982,0,0.298851
3202,678_2158,0,0.298851
3203,681_1916,0,0.298851
3204,683_1975,0,0.298851
3205,683_2158,0,0.298851
3206,684_1921,0,0.298851
3207,684_1974,0,0.298851
3208,684_2159,0,0.298851
3209,685_1921,0,0.298851
3210,685_2159,0,0.298851
3211,742_1982,0,0.298851
3212,1023_1895,0,0.298851
3213,477_2042,0,0.298701
3214,477_2074,0,0.298701
3215,478_2042,0,0.298701
3216,478_2074,0,0.298701
3217,483_2042,0,0.298701
3218,483_2074,0,0.298701
3219,813_1986,0,0.298701
3220,835_1895,0,0.298701
3221,487_2082,0,0.298611
3222,123_1228,1,0.298507
3223,593_1772,0,0.298507
3224,709_1732,0,0.298507
3225,13_1277,0,0.298246
3226,197_1208,0,0.298246
3227,429_1632,0,0.298246
3228,746_1834,0,0.298246
3229,747_1829,0,0.298246
3230,845_1759,0,0.297872
3231,947_1625,0,0.297872
3232,947_1626,0,0.297872
3233,214_1409,1,0.297753
3234,195_1099,0,0.297619
3235,591_1650,0,0.297619
3236,179_1247,0,0.297297
3237,277_2130,0,0.297297
3238,592_1772,1,0.297297
3239,772_1843,0,0.297297
3240,772_1945,0,0.297297
3241,907_1618,0,0.297297
3242,907_2018,0,0.297297
3243,910_1490,0,0.297297
3244,910_1491,0,0.297297
3245,910_1633,0,0.297297
3246,928_1490,0,0.297297
3247,928_1491,0,0.297297
3248,928_1633,0,0.297297
3249,965_1490,0,0.297297
3250,965_1491,0,0.297297
3251,965_1633,0,0.297297
3252,1023_1567,0,0.297297
3253,743_1856,1,0.29703
3254,10_1259,0,0.296875
3255,11_1259,0,0.296875
3256,95_1165,0,0.296875
3257,95_1168,0,0.296875
3258,95_1169,0,0.296875
3259,420_1357,0,0.296875
3260,420_1539,0,0.296875
3261,512_1791,0,0.296875
3262,562_1968,0,0.296875
3263,563_1395,0,0.296875
3264,626_2146,0,0.296875
3265,907_1500,0,0.296875
3266,958_1454,0,0.296875
3267,254_1874,0,0.296703
3268,254_1875,0,0.296703
3269,1002_2140,1,0.296703
3270,103_1249,0,0.296296
3271,177_1770,0,0.296296
3272,500_1643,0,0.296296
3273,500_1644,0,0.296296
3274,501_1643,0,0.296296
3275,502_1644,0,0.296296
3276,504_1640,0,0.296296
3277,504_1641,0,0.296296
3278,505_1639,0,0.296296
3279,505_1640,0,0.296296
3280,506_1639,0,0.296296
3281,506_1641,0,0.296296
3282,714_1738,0,0.296296
3283,784_1808,0,0.296296
3284,923_2086,0,0.296296
3285,735_1858,1,0.296089
3286,494_1612,0,0.295918
3287,949_1624,0,0.295918
3288,1011_2124,1,0.295918
3289,330_1261,0,0.295775
3290,948_2076,1,0.295775
3291,964_1171,0,0.295775
3292,195_1254,0,0.295455
3293,267_1422,1,0.295455
3294,297_1400,0,0.295455
3295,520_1809,0,0.295455
3296,538_1724,1,0.295455
3297,572_1825,1,0.295455
3298,639_1973,0,0.295455
3299,658_1721,0,0.295455
3300,741_2158,0,0.295455
3301,790_1714,0,0.295455
3302,790_1715,0,0.295455
3303,790_1716,0,0.295455
3304,790_1723,0,0.295455
3305,875_2018,0,0.295455
3306,880_1921,0,0.295455
3307,880_1974,0,0.295455
3308,882_1975,0,0.295455
3309,882_1982,0,0.295455
3310,942_2140,0,0.295455
3311,433_1171,0,0.295082
3312,617_1586,0,0.295082
3313,637_2146,0,0.295082
3314,109_1188,0,0.294872
3315,246_1297,1,0.294872
3316,275_1618,0,0.294872
3317,275_2018,0,0.294872
3318,720_1893,0,0.294872
3319,729_1153,0,0.294872
3320,759_1134,0,0.294872
3321,886_1814,0,0.294872
3322,1015_1818,0,0.294872
3323,286_1397,0,0.294737
3324,840_1759,0,0.294737
3325,841_1759,0,0.294737
3326,843_1759,0,0.294737
3327,847_1759,0,0.294737
3328,852_1759,0,0.294737
3329,947_1624,0,0.294737
3330,658_2157,0,0.294643
3331,1012_1382,0,0.294643
3332,20_1129,0,0.294118
3333,58_1285,0,0.294118
3334,174_1416,1,0.294118
3335,330_1116,0,0.294118
3336,330_1117,0,0.294118
3337,400_1493,0,0.294118
3338,400_1494,0,0.294118
3339,407_1470,0,0.294118
3340,418_1118,0,0.294118
3341,471_1587,0,0.294118
3342,471_1590,0,0.294118
3343,536_1543,0,0.294118
3344,536_1806,0,0.294118
3345,640_1413,0,0.294118
3346,749_1610,0,0.294118
3347,786_1703,0,0.294118
3348,867_1809,0,0.294118
3349,904_1593,0,0.294118
3350,914_2084,1,0.294118
3351,945_2036,1,0.294118
3352,1003_1149,0,0.294118
3353,397_1581,1,0.293578
3354,254_1873,0,0.293478
3355,390_2135,0,0.293478
3356,666_1722,1,0.293478
3357,1067_2146,1,0.293478
3358,143_1327,0,0.293333
3359,291_1894,0,0.293333
3360,655_1639,0,0.293333
3361,655_1641,0,0.293333
3362,728_1339,0,0.293333
3363,770_1707,0,0.293333
3364,771_1704,0,0.293333
3365,864_1470,0,0.293333
3366,865_1470,0,0.293333
3367,285_1517,0,0.293103
3368,764_2040,0,0.293103
3369,803_1629,0,0.293103
3370,803_1631,0,0.293103
3371,17_1305,1,0.292929
3372,716_1738,0,0.292683
3373,41_1891,0,0.292308
3374,234_1347,0,0.292308
3375,255_1224,0,0.292308
3376,371_1481,0,0.292308
3377,371_1809,0,0.292308
3378,512_1961,0,0.292308
3379,532_1395,0,0.292308
3380,532_1433,0,0.292308
3381,562_1649,0,0.292308
3382,562_1774,0,0.292308
3383,562_1816,0,0.292308
3384,656_1585,0,0.292308
3385,734_1732,0,0.292308
3386,826_1481,0,0.292308
3387,826_1809,0,0.292308
3388,870_1941,1,0.292308
3389,960_1912,0,0.292308
3390,1039_1649,0,0.292308
3391,1039_1774,0,0.292308
3392,1039_1816,0,0.292308
3393,432_1389,0,0.292135
3394,579_1650,0,0.292135
3395,680_1802,1,0.292135
3396,753_1924,0,0.292135
3397,790_1383,0,0.292135
3398,817_1511,0,0.292135
3399,246_1296,0,0.291667
3400,408_1253,0,0.291667
3401,477_1669,0,0.291667
3402,478_1669,0,0.291667
3403,479_1373,0,0.291667
3404,511_2004,0,0.291667
3405,577_1625,0,0.291667
3406,578_1625,0,0.291667
3407,591_1913,0,0.291667
3408,663_1517,0,0.291667
3409,672_1899,0,0.291667
3410,672_1901,0,0.291667
3411,672_1903,0,0.291667
3412,672_1905,0,0.291667
3413,672_1906,0,0.291667
3414,775_2077,0,0.291667
3415,839_1759,0,0.291667
3416,849_1759,0,0.291667
3417,995_1993,0,0.291667
3418,178_1621,0,0.291262
3419,994_1328,0,0.291262
3420,143_1525,0,0.291139
3421,216_1282,0,0.291139
3422,729_1241,0,0.291139
3423,814_1912,0,0.291139
3424,885_1514,0,0.291139
3425,886_1711,0,0.291139
3426,111_1337,0,0.290909
3427,279_1461,1,0.290909
3428,719_1428,0,0.290909
3429,960_1454,0,0.290909
3430,28_1130,0,0.290698
3431,385_1523,0,0.290698
3432,471_1588,0,0.290698
3433,497_1925,0,0.290698
3434,1002_1500,0,0.290698
3435,20_1130,0,0.290323
3436,21_1130,0,0.290323
3437,111_1448,0,0.290323
3438,254_1655,0,0.290323
3439,254_1712,0,0.290323
3440,254_1926,0,0.290323
3441,254_2008,0,0.290323
3442,382_1548,0,0.290323
3443,502_1765,0,0.290323
3444,523_1618,0,0.290323
3445,567_1729,1,0.290323
3446,569_1748,1,0.290323
3447,571_1731,1,0.290323
3448,573_1740,1,0.290323
3449,580_1775,1,0.290323
3450,609_1768,1,0.290323
3451,612_1777,1,0.290323
3452,618_1779,1,0.290323
3453,805_1778,1,0.290323
3454,902_1593,0,0.290323
3455,903_1593,0,0.290323
3456,988_1593,0,0.290323
3457,264_1573,0,0.29
3458,671_1904,0,0.29
3459,671_1907,0,0.29
3460,671_1908,0,0.29
3461,671_1909,0,0.29
3462,213_1959,0,0.289855
3463,257_1543,0,0.289855
3464,257_1717,0,0.289855
3465,257_1718,0,0.289855
3466,257_1719,0,0.289855
3467,257_1722,0,0.289855
3468,257_1806,0,0.289855
3469,312_1556,1,0.289855
3470,330_1132,0,0.289855
3471,529_1676,0,0.289855
3472,529_1677,0,0.289855
3473,531_1676,0,0.289855
3474,531_1677,0,0.289855
3475,532_1846,0,0.289855
3476,536_1139,0,0.289855
3477,563_2064,0,0.289855
3478,568_1749,0,0.289855
3479,570_1776,0,0.289855
3480,570_1801,0,0.289855
3481,571_1801,0,0.289855
3482,581_1777,0,0.289855
3483,582_1745,0,0.289855
3484,582_1777,0,0.289855
3485,618_1749,0,0.289855
3486,636_1757,0,0.289855
3487,805_1801,0,0.289855
3488,861_1939,1,0.289855
3489,862_1940,1,0.289855
3490,1022_1210,0,0.289855
3491,1000_1383,0,0.28972
3492,1012_1381,0,0.28972
3493,143_1234,0,0.289474
3494,297_1458,1,0.289474
3495,714_1968,0,0.289474
3496,771_1706,0,0.289474
3497,250_1407,0,0.289157
3498,790_1384,0,0.289157
3499,952_1582,0,0.289157
3500,105_1578,0,0.288889
3501,346_1818,0,0.288889
3502,448_1493,0,0.288889
3503,448_1494,1,0.288889
3504,543_1820,0,0.288889
3505,556_1493,1,0.288889
3506,556_1494,0,0.288889
3507,880_1972,0,0.288889
3508,490_2075,0,0.288732
3509,123_1596,0,0.28866
3510,844_1759,0,0.28866
3511,851_1759,0,0.28866
3512,59_1147,1,0.288462
3513,27_1994,0,0.288136
3514,94_1170,0,0.288136
3515,498_1995,0,0.288136
3516,513_1595,0,0.288136
3517,764_1454,0,0.288136
3518,962_1170,0,0.288136
3519,1016_1593,0,0.288136
3520,147_1714,0,0.288
3521,147_1715,0,0.288
3522,147_1716,0,0.288
3523,147_1723,0,0.288
3524,63_1379,0,0.287879
3525,529_1395,0,0.287879
3526,529_1433,0,0.287879
3527,531_1395,0,0.287879
3528,531_1433,0,0.287879
3529,532_1746,0,0.287879
3530,532_1747,0,0.287879
3531,709_1969,0,0.287879
3532,296_1107,0,0.287671
3533,362_1559,1,0.287671
3534,620_1946,0,0.287671
3535,620_1969,0,0.287671
3536,772_1968,0,0.287671
3537,886_1713,0,0.287671
3538,109_1189,0,0.2875
3539,132_1256,0,0.2875
3540,191_1220,0,0.2875
3541,298_1999,0,0.2875
3542,300_1999,0,0.2875
3543,444_1523,0,0.2875
3544,729_1240,0,0.2875
3545,756_1639,0,0.2875
3546,756_1640,0,0.2875
3547,136_1285,0,0.287356
3548,313_1470,1,0.287356
3549,577_1712,0,0.287356
3550,577_1818,0,0.287356
3551,577_1926,0,0.287356
3552,577_2008,0,0.287356
3553,578_1712,0,0.287356
3554,578_1818,0,0.287356
3555,578_1926,0,0.287356
3556,578_2008,0,0.287356
3557,639_2103,0,0.287356
3558,737_2103,0,0.287356
3559,882_2103,0,0.287356
3560,984_2022,0,0.287356
3561,1072_1185,1,0.287356
3562,230_1403,1,0.287234
3563,520_2018,0,0.287129
3564,187_1438,1,0.287037
3565,614_1322,0,0.287037
3566,666_1383,0,0.287037
3567,541_1673,0,0.286822
3568,24_1573,1,0.285714
3569,119_1213,1,0.285714
3570,143_1340,0,0.285714
3571,176_1782,0,0.285714
3572,257_1139,0,0.285714
3573,293_1182,1,0.285714
3574,333_1467,0,0.285714
3575,360_1390,1,0.285714
3576,366_1192,0,0.285714
3577,407_1586,0,0.285714
3578,410_1326,0,0.285714
3579,416_1338,0,0.285714
3580,471_1658,0,0.285714
3581,477_1688,0,0.285714
3582,477_1689,0,0.285714
3583,478_1688,0,0.285714
3584,478_1689,0,0.285714
3585,483_1688,0,0.285714
3586,483_1689,0,0.285714
3587,485_1481,0,0.285714
3588,496_1497,0,0.285714
3589,497_1643,0,0.285714
3590,497_1644,0,0.285714
3591,499_1644,0,0.285714
3592,500_1925,0,0.285714
3593,504_1925,0,0.285714
3594,522_2018,0,0.285714
3595,524_2023,0,0.285714
3596,526_1628,1,0.285714
3597,529_1846,0,0.285714
3598,530_1676,0,0.285714
3599,530_1677,0,0.285714
3600,531_1846,0,0.285714
3601,532_2064,0,0.285714
3602,536_1259,0,0.285714
3603,606_1606,0,0.285714
3604,607_1606,1,0.285714
3605,613_1329,0,0.285714
3606,613_1527,0,0.285714
3607,656_1470,0,0.285714
3608,714_1879,0,0.285714
3609,725_1807,0,0.285714
3610,727_1232,1,0.285714
3611,769_1369,0,0.285714
3612,769_1529,0,0.285714
3613,776_1931,0,0.285714
3614,776_1946,0,0.285714
3615,776_1969,0,0.285714
3616,807_1212,0,0.285714
3617,864_1586,0,0.285714
3618,902_1688,0,0.285714
3619,902_1689,0,0.285714
3620,919_2093,1,0.285714
3621,976_2162,0,0.285714
3622,988_1688,0,0.285714
3623,988_1689,0,0.285714
3624,997_2139,0,0.285714
3625,1038_1969,0,0.285714
3626,1040_1171,0,0.285714
3627,1040_1182,0,0.285714
3628,521_2020,0,0.284768
3629,869_2020,0,0.284768
3630,178_1477,0,0.284404
3631,343_1956,0,0.284404
3632,485_1956,0,0.284404
3633,666_1381,0,0.284404
3634,257_2157,0,0.284314
3635,129_1110,1,0.284211
3636,592_1887,0,0.284211
3637,948_1624,0,0.284211
3638,675_2103,0,0.284091
3639,74_2167,0,0.283951
3640,75_2167,0,0.283951
3641,345_1254,0,0.283951
3642,365_1665,0,0.283951
3643,551_1380,0,0.283951
3644,573_1796,0,0.283951
3645,848_1796,0,0.283951
3646,878_1796,0,0.283951
3647,886_1656,0,0.283951
3648,886_1962,0,0.283951
3649,922_2088,0,0.283951
3650,1005_1751,0,0.283951
3651,1005_1752,0,0.283951
3652,1005_1753,0,0.283951
3653,1005_1754,0,0.283951
3654,1045_1796,0,0.283951
3655,88_1379,0,0.283784
3656,275_1244,0,0.283784
3657,418_1377,0,0.283784
3658,560_1645,0,0.283784
3659,565_1846,0,0.283784
3660,709_1774,0,0.283784
3661,709_1816,0,0.283784
3662,772_1774,0,0.283784
3663,772_1816,0,0.283784
3664,859_1638,0,0.283784
3665,859_1645,0,0.283784
3666,56_1570,0,0.283582
3667,96_1179,0,0.283582
3668,136_1515,0,0.283582
3669,261_1751,0,0.283582
3670,261_1753,0,0.283582
3671,261_1754,0,0.283582
3672,345_1093,0,0.283582
3673,426_1324,0,0.283582
3674,530_1395,0,0.283582
3675,530_1433,0,0.283582
3676,533_1675,0,0.283582
3677,545_1946,0,0.283582
3678,545_1969,0,0.283582
3679,546_1946,0,0.283582
3680,546_1969,0,0.283582
3681,547_1946,0,0.283582
3682,547_1969,0,0.283582
3683,591_1798,0,0.283582
3684,591_1799,0,0.283582
3685,591_1841,0,0.283582
3686,626_1798,0,0.283582
3687,626_1799,0,0.283582
3688,626_1841,0,0.283582
3689,706_1885,0,0.283582
3690,706_1886,0,0.283582
3691,725_1917,0,0.283582
3692,63_1202,0,0.283333
3693,293_1179,0,0.283333
3694,434_1171,0,0.283333
3695,706_1591,0,0.283333
3696,706_1592,0,0.283333
3697,1018_1594,0,0.283333
3698,232_1335,1,0.282828
3699,297_1398,0,0.282828
3700,352_1584,0,0.282609
3701,416_1319,0,0.282609
3702,436_1423,0,0.282609
3703,510_1274,0,0.282609
3704,553_1678,0,0.282609
3705,553_1679,0,0.282609
3706,554_1678,0,0.282609
3707,554_1679,0,0.282609
3708,587_1237,0,0.282609
3709,162_1319,1,0.282353
3710,444_1587,0,0.282353
3711,444_1590,0,0.282353
3712,626_1650,0,0.282353
3713,1011_1332,0,0.282353
3714,321_1478,1,0.282258
3715,143_1418,0,0.282051
3716,192_1222,0,0.282051
3717,257_1721,0,0.282051
3718,353_1651,0,0.282051
3719,422_1291,0,0.282051
3720,716_1879,0,0.282051
3721,719_1893,0,0.282051
3722,859_1765,0,0.282051
3723,913_2087,0,0.282051
3724,914_2087,0,0.282051
3725,964_1448,0,0.282051
3726,343_1744,0,0.281818
3727,257_1259,0,0.28169
3728,480_1497,0,0.28169
3729,529_2064,0,0.28169
3730,530_1846,0,0.28169
3731,531_2064,0,0.28169
3732,562_1840,0,0.28169
3733,686_1541,0,0.28169
3734,901_1497,0,0.28169
3735,948_2082,0,0.28169
3736,995_1992,0,0.28169
3737,1037_1885,0,0.28169
3738,221_1927,0,0.281553
3739,11_1261,0,0.28125
3740,34_2126,0,0.28125
3741,82_1741,0,0.28125
3742,142_1255,0,0.28125
3743,433_1314,0,0.28125
3744,457_1592,1,0.28125
3745,490_1625,0,0.28125
3746,490_1626,0,0.28125
3747,549_1746,0,0.28125
3748,549_1747,0,0.28125
3749,551_1746,0,0.28125
3750,551_1747,0,0.28125
3751,564_1395,0,0.28125
3752,575_1557,0,0.28125
3753,637_1798,0,0.28125
3754,637_1799,0,0.28125
3755,637_1841,0,0.28125
3756,487_1712,0,0.280899
3757,487_1818,0,0.280899
3758,487_1926,0,0.280899
3759,487_2008,0,0.280899
3760,624_1669,0,0.280899
3761,738_1921,0,0.280899
3762,738_1974,0,0.280899
3763,875_1618,0,0.280899
3764,950_1818,0,0.280899
3765,154_1528,0,0.280488
3766,885_2173,0,0.280488
3767,906_1557,0,0.280488
