id,pair_id,correct_label,similarity
4190,382_439,0,0.307692
4191,382_441,0,0.307692
4192,382_456,0,0.307692
4193,382_480,0,0.307692
4194,45_383,0,0.307692
4195,47_383,0,0.307692
4196,83_383,0,0.307692
4197,89_383,0,0.307692
4198,101_383,0,0.307692
4199,103_383,0,0.307692
4200,293_383,0,0.307692
4201,327_383,0,0.307692
4202,354_383,0,0.307692
4203,383_423,0,0.307692
4204,383_427,0,0.307692
4205,383_439,0,0.307692
4206,383_441,0,0.307692
4207,383_456,0,0.307692
4208,383_480,0,0.307692
4209,47_384,0,0.307692
4210,61_384,0,0.307692
4211,63_384,0,0.307692
4212,83_384,0,0.307692
4213,89_384,0,0.307692
4214,97_384,0,0.307692
4215,101_384,0,0.307692
4216,115_384,0,0.307692
4217,284_384,0,0.307692
4218,298_384,0,0.307692
4219,302_384,0,0.307692
4220,325_384,0,0.307692
4221,327_384,0,0.307692
4222,384_425,0,0.307692
4223,384_470,0,0.307692
4224,384_480,0,0.307692
4225,45_388,0,0.307692
4226,59_388,0,0.307692
4227,85_388,0,0.307692
4228,103_388,0,0.307692
4229,293_388,0,0.307692
4230,345_388,0,0.307692
4231,354_388,0,0.307692
4232,388_423,0,0.307692
4233,388_427,0,0.307692
4234,388_439,0,0.307692
4235,388_441,0,0.307692
4236,388_455,0,0.307692
4237,388_456,0,0.307692
4238,45_390,0,0.307692
4239,63_390,0,0.307692
4240,101_390,0,0.307692
4241,103_390,0,0.307692
4242,302_390,0,0.307692
4243,327_390,0,0.307692
4244,390_439,0,0.307692
4245,390_455,0,0.307692
4246,390_456,0,0.307692
4247,390_470,0,0.307692
4248,47_392,0,0.307692
4249,61_392,0,0.307692
4250,63_392,0,0.307692
4251,83_392,0,0.307692
4252,89_392,0,0.307692
4253,97_392,0,0.307692
4254,101_392,0,0.307692
4255,115_392,0,0.307692
4256,284_392,0,0.307692
4257,298_392,0,0.307692
4258,302_392,0,0.307692
4259,325_392,0,0.307692
4260,327_392,0,0.307692
4261,392_425,0,0.307692
4262,392_470,0,0.307692
4263,392_480,0,0.307692
4264,47_393,0,0.307692
4265,59_393,0,0.307692
4266,63_393,0,0.307692
4267,83_393,0,0.307692
4268,85_393,0,0.307692
4269,89_393,0,0.307692
4270,97_393,0,0.307692
4271,284_393,0,0.307692
4272,298_393,0,0.307692
4273,302_393,0,0.307692
4274,345_393,0,0.307692
4275,393_439,0,0.307692
4276,393_456,0,0.307692
4277,393_470,0,0.307692
4278,393_480,0,0.307692
4279,45_396,0,0.307692
4280,63_396,0,0.307692
4281,101_396,0,0.307692
4282,103_396,0,0.307692
4283,302_396,0,0.307692
4284,327_396,0,0.307692
4285,396_439,0,0.307692
4286,396_455,0,0.307692
4287,396_456,0,0.307692
4288,396_470,0,0.307692
4289,45_397,0,0.307692
4290,47_397,0,0.307692
4291,83_397,0,0.307692
4292,89_397,0,0.307692
4293,101_397,0,0.307692
4294,103_397,0,0.307692
4295,327_397,0,0.307692
4296,354_397,0,0.307692
4297,397_427,0,0.307692
4298,397_439,0,0.307692
4299,397_441,0,0.307692
4300,397_456,0,0.307692
4301,397_480,0,0.307692
4302,47_398,0,0.307692
4303,61_398,0,0.307692
4304,63_398,0,0.307692
4305,83_398,0,0.307692
4306,97_398,0,0.307692
4307,101_398,0,0.307692
4308,115_398,0,0.307692
4309,284_398,0,0.307692
4310,298_398,0,0.307692
4311,302_398,0,0.307692
4312,325_398,0,0.307692
4313,327_398,0,0.307692
4314,398_425,0,0.307692
4315,398_470,0,0.307692
4316,398_480,0,0.307692
4317,45_401,0,0.307692
4318,47_401,0,0.307692
4319,83_401,0,0.307692
4320,89_401,0,0.307692
4321,101_401,0,0.307692
4322,293_401,0,0.307692
4323,327_401,0,0.307692
4324,354_401,0,0.307692
4325,401_423,0,0.307692
4326,401_427,0,0.307692
4327,401_439,0,0.307692
4328,401_441,0,0.307692
4329,401_456,0,0.307692
4330,401_480,0,0.307692
4331,47_413,0,0.307692
4332,59_413,0,0.307692
4333,63_413,0,0.307692
4334,83_413,0,0.307692
4335,85_413,0,0.307692
4336,89_413,0,0.307692
4337,97_413,0,0.307692
4338,284_413,0,0.307692
4339,298_413,0,0.307692
4340,302_413,0,0.307692
4341,345_413,0,0.307692
4342,413_439,0,0.307692
4343,413_456,0,0.307692
4344,413_470,0,0.307692
4345,413_480,0,0.307692
4346,45_415,0,0.307692
4347,59_415,0,0.307692
4348,61_415,0,0.307692
4349,63_415,0,0.307692
4350,85_415,0,0.307692
4351,115_415,0,0.307692
4352,284_415,0,0.307692
4353,298_415,0,0.307692
4354,302_415,0,0.307692
4355,325_415,0,0.307692
4356,345_415,0,0.307692
4357,415_425,0,0.307692
4358,415_455,0,0.307692
4359,415_470,0,0.307692
4360,45_421,0,0.307692
4361,83_421,0,0.307692
4362,101_421,0,0.307692
4363,103_421,0,0.307692
4364,293_421,0,0.307692
4365,327_421,0,0.307692
4366,329_421,0,0.307692
4367,354_421,0,0.307692
4368,421_423,0,0.307692
4369,421_427,0,0.307692
4370,421_439,0,0.307692
4371,421_441,0,0.307692
4372,421_455,0,0.307692
4373,421_456,0,0.307692
4374,47_429,0,0.307692
4375,59_429,0,0.307692
4376,61_429,0,0.307692
4377,83_429,0,0.307692
4378,85_429,0,0.307692
4379,89_429,0,0.307692
4380,97_429,0,0.307692
4381,115_429,0,0.307692
4382,284_429,0,0.307692
4383,293_429,0,0.307692
4384,298_429,0,0.307692
4385,325_429,0,0.307692
4386,345_429,0,0.307692
4387,354_429,0,0.307692
4388,423_429,0,0.307692
4389,425_429,0,0.307692
4390,427_429,0,0.307692
4391,429_441,0,0.307692
4392,429_480,0,0.307692
4393,59_432,0,0.307692
4394,61_432,0,0.307692
4395,63_432,0,0.307692
4396,85_432,0,0.307692
4397,97_432,0,0.307692
4398,115_432,0,0.307692
4399,284_432,0,0.307692
4400,298_432,0,0.307692
4401,302_432,0,0.307692
4402,325_432,0,0.307692
4403,345_432,0,0.307692
4404,425_432,0,0.307692
4405,432_455,0,0.307692
4406,432_470,0,0.307692
4407,45_435,0,0.307692
4408,47_435,0,0.307692
4409,83_435,0,0.307692
4410,89_435,0,0.307692
4411,101_435,0,0.307692
4412,103_435,0,0.307692
4413,293_435,0,0.307692
4414,327_435,0,0.307692
4415,354_435,0,0.307692
4416,423_435,0,0.307692
4417,427_435,0,0.307692
4418,435_439,0,0.307692
4419,435_441,0,0.307692
4420,435_456,0,0.307692
4421,435_480,0,0.307692
4422,59_438,0,0.307692
4423,61_438,0,0.307692
4424,63_438,0,0.307692
4425,85_438,0,0.307692
4426,97_438,0,0.307692
4427,115_438,0,0.307692
4428,284_438,0,0.307692
4429,298_438,0,0.307692
4430,302_438,0,0.307692
4431,325_438,0,0.307692
4432,345_438,0,0.307692
4433,425_438,0,0.307692
4434,438_455,0,0.307692
4435,438_470,0,0.307692
4436,54_447,0,0.307692
4437,45_449,0,0.307692
4438,47_449,0,0.307692
4439,59_449,0,0.307692
4440,61_449,0,0.307692
4441,83_449,0,0.307692
4442,85_449,0,0.307692
4443,89_449,0,0.307692
4444,115_449,0,0.307692
4445,284_449,0,0.307692
4446,293_449,0,0.307692
4447,298_449,0,0.307692
4448,325_449,0,0.307692
4449,345_449,0,0.307692
4450,354_449,0,0.307692
4451,423_449,0,0.307692
4452,425_449,0,0.307692
4453,427_449,0,0.307692
4454,441_449,0,0.307692
4455,45_452,0,0.307692
4456,97_452,0,0.307692
4457,101_452,0,0.307692
4458,103_452,0,0.307692
4459,293_452,0,0.307692
4460,327_452,0,0.307692
4461,354_452,0,0.307692
4462,362_452,0,0.307692
4463,423_452,0,0.307692
4464,427_452,0,0.307692
4465,439_452,0,0.307692
4466,441_452,0,0.307692
4467,452_455,0,0.307692
4468,452_456,0,0.307692
4469,59_453,0,0.307692
4470,61_453,0,0.307692
4471,63_453,0,0.307692
4472,85_453,0,0.307692
4473,97_453,0,0.307692
4474,115_453,0,0.307692
4475,284_453,0,0.307692
4476,298_453,0,0.307692
4477,302_453,0,0.307692
4478,325_453,0,0.307692
4479,345_453,0,0.307692
4480,425_453,0,0.307692
4481,453_455,0,0.307692
4482,453_470,0,0.307692
4483,45_463,0,0.307692
4484,61_463,0,0.307692
4485,83_463,0,0.307692
4486,101_463,0,0.307692
4487,103_463,0,0.307692
4488,115_463,0,0.307692
4489,293_463,0,0.307692
4490,325_463,0,0.307692
4491,327_463,0,0.307692
4492,354_463,0,0.307692
4493,423_463,0,0.307692
4494,425_463,0,0.307692
4495,427_463,0,0.307692
4496,441_463,0,0.307692
4497,455_463,0,0.307692
4498,59_473,0,0.307692
4499,63_473,0,0.307692
4500,83_473,0,0.307692
4501,85_473,0,0.307692
4502,89_473,0,0.307692
4503,97_473,0,0.307692
4504,284_473,0,0.307692
4505,298_473,0,0.307692
4506,302_473,0,0.307692
4507,327_473,0,0.307692
4508,345_473,0,0.307692
4509,427_473,0,0.307692
4510,439_473,0,0.307692
4511,456_473,0,0.307692
4512,470_473,0,0.307692
4513,473_480,0,0.307692
4514,59_481,0,0.307692
4515,61_481,0,0.307692
4516,63_481,0,0.307692
4517,85_481,0,0.307692
4518,97_481,0,0.307692
4519,110_481,0,0.307692
4520,115_481,0,0.307692
4521,284_481,0,0.307692
4522,298_481,0,0.307692
4523,302_481,0,0.307692
4524,325_481,0,0.307692
4525,345_481,0,0.307692
4526,425_481,0,0.307692
4527,455_481,0,0.307692
4528,470_481,0,0.307692
4529,481_574,0,0.307692
4530,168_492,0,0.307692
4531,500_517,0,0.307692
4532,500_529,0,0.307692
4533,495_513,0,0.307692
4534,499_525,0,0.307692
4535,525_527,0,0.307692
4536,532_539,0,0.307692
4537,530_541,0,0.307692
4538,541_778,0,0.307692
4539,143_542,0,0.307692
4540,532_542,0,0.307692
4541,542_546,0,0.307692
4542,184_570,0,0.307692
4543,187_570,0,0.307692
4544,199_570,0,0.307692
4545,208_570,0,0.307692
4546,564_570,0,0.307692
4547,570_598,0,0.307692
4548,570_626,0,0.307692
4549,570_627,0,0.307692
4550,570_854,0,0.307692
4551,208_571,0,0.307692
4552,567_571,0,0.307692
4553,568_571,0,0.307692
4554,571_605,0,0.307692
4555,571_613,0,0.307692
4556,571_832,0,0.307692
4557,187_577,0,0.307692
4558,189_577,0,0.307692
4559,192_577,0,0.307692
4560,200_577,0,0.307692
4561,574_577,0,0.307692
4562,577_600,0,0.307692
4563,577_607,0,0.307692
4564,577_613,0,0.307692
4565,577_633,0,0.307692
4566,577_635,0,0.307692
4567,577_832,0,0.307692
4568,577_855,0,0.307692
4569,188_580,0,0.307692
4570,214_580,0,0.307692
4571,560_580,0,0.307692
4572,565_580,0,0.307692
4573,572_580,0,0.307692
4574,580_615,0,0.307692
4575,187_584,0,0.307692
4576,189_584,0,0.307692
4577,192_584,0,0.307692
4578,200_584,0,0.307692
4579,208_584,0,0.307692
4580,564_584,0,0.307692
4581,574_584,0,0.307692
4582,584_595,0,0.307692
4583,584_600,0,0.307692
4584,584_605,0,0.307692
4585,584_607,0,0.307692
4586,584_633,0,0.307692
4587,584_855,0,0.307692
4588,585_625,0,0.307692
4589,184_588,0,0.307692
4590,588_606,0,0.307692
4591,588_635,0,0.307692
4592,199_589,0,0.307692
4593,564_589,0,0.307692
4594,567_589,0,0.307692
4595,568_589,0,0.307692
4596,589_595,0,0.307692
4597,561_592,0,0.307692
4598,592_615,0,0.307692
4599,198_609,0,0.307692
4600,211_609,0,0.307692
4601,214_609,0,0.307692
4602,215_609,0,0.307692
4603,566_609,0,0.307692
4604,609_612,0,0.307692
4605,609_617,0,0.307692
4606,567_610,0,0.307692
4607,568_610,0,0.307692
4608,595_610,0,0.307692
4609,610_627,0,0.307692
4610,567_611,0,0.307692
4611,568_611,0,0.307692
4612,595_611,0,0.307692
4613,199_618,0,0.307692
4614,208_618,0,0.307692
4615,564_618,0,0.307692
4616,567_618,0,0.307692
4617,568_618,0,0.307692
4618,605_618,0,0.307692
4619,613_618,0,0.307692
4620,618_832,0,0.307692
4621,190_619,0,0.307692
4622,574_622,0,0.307692
4623,622_855,0,0.307692
4624,212_631,0,0.307692
4625,567_631,0,0.307692
4626,595_631,0,0.307692
4627,631_855,0,0.307692
4628,218_632,0,0.307692
4629,184_637,0,0.307692
4630,204_637,0,0.307692
4631,208_637,0,0.307692
4632,598_637,0,0.307692
4633,627_637,0,0.307692
4634,637_854,0,0.307692
4635,188_638,0,0.307692
4636,214_638,0,0.307692
4637,560_638,0,0.307692
4638,565_638,0,0.307692
4639,572_638,0,0.307692
4640,615_638,0,0.307692
4641,568_639,0,0.307692
4642,605_639,0,0.307692
4643,607_639,0,0.307692
4644,626_639,0,0.307692
4645,639_841,0,0.307692
4646,639_855,0,0.307692
4647,249_645,0,0.307692
4648,257_645,0,0.307692
4649,663_704,0,0.307692
4650,255_706,0,0.307692
4651,45_715,0,0.307692
4652,101_715,0,0.307692
4653,103_715,0,0.307692
4654,293_715,0,0.307692
4655,327_715,0,0.307692
4656,354_715,0,0.307692
4657,423_715,0,0.307692
4658,425_715,0,0.307692
4659,427_715,0,0.307692
4660,439_715,0,0.307692
4661,441_715,0,0.307692
4662,455_715,0,0.307692
4663,456_715,0,0.307692
4664,715_737,0,0.307692
4665,54_731,0,0.307692
4666,362_731,0,0.307692
4667,731_737,0,0.307692
4668,106_735,0,0.307692
4669,726_735,0,0.307692
4670,735_740,0,0.307692
4671,735_756,0,0.307692
4672,735_761,0,0.307692
4673,106_741,0,0.307692
4674,54_746,0,0.307692
4675,106_746,0,0.307692
4676,726_746,0,0.307692
4677,740_746,0,0.307692
4678,746_756,0,0.307692
4679,746_761,0,0.307692
4680,47_749,0,0.307692
4681,59_749,0,0.307692
4682,61_749,0,0.307692
4683,63_749,0,0.307692
4684,83_749,0,0.307692
4685,85_749,0,0.307692
4686,89_749,0,0.307692
4687,97_749,0,0.307692
4688,115_749,0,0.307692
4689,284_749,0,0.307692
4690,298_749,0,0.307692
4691,302_749,0,0.307692
4692,325_749,0,0.307692
4693,327_749,0,0.307692
4694,345_749,0,0.307692
4695,425_749,0,0.307692
4696,427_749,0,0.307692
4697,470_749,0,0.307692
4698,480_749,0,0.307692
4699,727_749,0,0.307692
4700,106_752,0,0.307692
4701,726_752,0,0.307692
4702,740_752,0,0.307692
4703,752_756,0,0.307692
4704,752_761,0,0.307692
4705,737_755,0,0.307692
4706,106_757,0,0.307692
4707,726_757,0,0.307692
4708,740_757,0,0.307692
4709,756_757,0,0.307692
4710,757_761,0,0.307692
4711,47_760,0,0.307692
4712,59_760,0,0.307692
4713,61_760,0,0.307692
4714,63_760,0,0.307692
4715,83_760,0,0.307692
4716,85_760,0,0.307692
4717,89_760,0,0.307692
4718,97_760,0,0.307692
4719,115_760,0,0.307692
4720,284_760,0,0.307692
4721,298_760,0,0.307692
4722,302_760,0,0.307692
4723,325_760,0,0.307692
4724,345_760,0,0.307692
4725,425_760,0,0.307692
4726,470_760,0,0.307692
4727,480_760,0,0.307692
4728,727_760,0,0.307692
4729,554_769,0,0.307692
4730,530_774,0,0.307692
4731,774_778,0,0.307692
4732,777_778,0,0.307692
4733,781_790,0,0.307692
4734,781_818,0,0.307692
4735,791_792,0,0.307692
4736,168_815,0,0.307692
4737,168_825,0,0.307692
4738,184_827,0,0.307692
4739,192_827,0,0.307692
4740,208_827,0,0.307692
4741,595_827,0,0.307692
4742,599_827,0,0.307692
4743,605_827,0,0.307692
4744,613_827,0,0.307692
4745,827_832,0,0.307692
4746,187_836,0,0.307692
4747,626_836,0,0.307692
4748,836_851,0,0.307692
4749,836_856,0,0.307692
4750,208_838,0,0.307692
4751,595_838,0,0.307692
4752,605_838,0,0.307692
4753,613_838,0,0.307692
4754,832_838,0,0.307692
4755,215_839,0,0.307692
4756,208_846,0,0.307692
4757,595_846,0,0.307692
4758,605_846,0,0.307692
4759,613_846,0,0.307692
4760,832_846,0,0.307692
4761,840_848,0,0.307692
4762,842_848,0,0.307692
4763,834_850,0,0.307692
4764,844_850,0,0.307692
4765,850_853,0,0.307692
4766,204_852,0,0.307692
4767,626_852,0,0.307692
4768,77_305,0,0.304348
4769,305_381,0,0.304348
4770,313_323,0,0.304348
4771,316_323,0,0.304348
4772,323_366,0,0.304348
4773,323_394,0,0.304348
4774,69_381,0,0.304348
4775,315_386,0,0.304348
4776,370_386,0,0.304348
4777,295_410,0,0.304348
4778,306_410,0,0.304348
4779,313_410,0,0.304348
4780,316_410,0,0.304348
4781,330_410,0,0.304348
4782,394_410,0,0.304348
4783,410_450,0,0.304348
4784,410_476,0,0.304348
4785,311_443,0,0.304348
4786,408_443,0,0.304348
4787,443_465,0,0.304348
4788,305_472,0,0.304348
4789,55_359,0,0.3
4790,55_364,0,0.3
4791,69_287,0,0.3
4792,69_339,0,0.3
4793,69_412,0,0.3
4794,69_417,0,0.3
4795,77_356,0,0.3
4796,55_91,0,0.3
4797,91_292,0,0.3
4798,91_353,0,0.3
4799,91_359,0,0.3
4800,44_100,0,0.3
4801,119_123,0,0.3
4802,123_367,0,0.3
4803,53_125,0,0.3
4804,125_299,0,0.3
4805,125_341,0,0.3
4806,125_349,0,0.3
4807,125_350,0,0.3
4808,125_416,0,0.3
4809,125_460,0,0.3
4810,146_181,0,0.3
4811,146_517,0,0.3
4812,146_519,0,0.3
4813,146_529,0,0.3
4814,146_812,0,0.3
4815,160_181,0,0.3
4816,160_517,0,0.3
4817,160_529,0,0.3
4818,206_620,0,0.3
4819,223_230,0,0.3
4820,223_270,0,0.3
4821,282_353,0,0.3
4822,55_292,0,0.3
4823,292_296,0,0.3
4824,292_359,0,0.3
4825,292_364,0,0.3
4826,295_299,0,0.3
4827,295_349,0,0.3
4828,295_350,0,0.3
4829,295_416,0,0.3
4830,295_460,0,0.3
4831,295_483,0,0.3
4832,55_296,0,0.3
4833,296_359,0,0.3
4834,300_305,0,0.3
4835,306_331,0,0.3
4836,306_349,0,0.3
4837,306_350,0,0.3
4838,306_416,0,0.3
4839,306_460,0,0.3
4840,306_483,0,0.3
4841,313_318,0,0.3
4842,313_426,0,0.3
4843,315_332,0,0.3
4844,315_370,0,0.3
4845,316_411,0,0.3
4846,316_426,0,0.3
4847,324_426,0,0.3
4848,299_330,0,0.3
4849,330_331,0,0.3
4850,330_349,0,0.3
4851,330_350,0,0.3
4852,330_416,0,0.3
4853,330_460,0,0.3
4854,330_483,0,0.3
4855,332_363,0,0.3
4856,338_404,0,0.3
4857,299_347,0,0.3
4858,341_347,0,0.3
4859,347_411,0,0.3
4860,347_416,0,0.3
4861,347_460,0,0.3
4862,347_483,0,0.3
4863,95_348,0,0.3
4864,348_404,0,0.3
4865,348_416,0,0.3
4866,353_363,0,0.3
4867,359_364,0,0.3
4868,53_366,0,0.3
4869,95_366,0,0.3
4870,290_366,0,0.3
4871,366_411,0,0.3
4872,366_426,0,0.3
4873,297_369,0,0.3
4874,350_369,0,0.3
4875,369_430,0,0.3
4876,353_370,0,0.3
4877,315_373,0,0.3
4878,363_373,0,0.3
4879,373_433,0,0.3
4880,376_433,0,0.3
4881,308_377,0,0.3
4882,352_377,0,0.3
4883,299_385,0,0.3
4884,349_385,0,0.3
4885,385_460,0,0.3
4886,55_389,0,0.3
4887,91_389,0,0.3
4888,292_389,0,0.3
4889,332_389,0,0.3
4890,359_389,0,0.3
4891,364_389,0,0.3
4892,373_389,0,0.3
4893,389_399,0,0.3
4894,389_405,0,0.3
4895,389_431,0,0.3
4896,389_434,0,0.3
4897,389_437,0,0.3
4898,389_459,0,0.3
4899,394_426,0,0.3
4900,394_462,0,0.3
4901,394_485,0,0.3
4902,55_399,0,0.3
4903,292_399,0,0.3
4904,399_431,0,0.3
4905,399_434,0,0.3
4906,399_459,0,0.3
4907,53_400,0,0.3
4908,95_400,0,0.3
4909,299_400,0,0.3
4910,341_400,0,0.3
4911,349_400,0,0.3
4912,350_400,0,0.3
4913,400_416,0,0.3
4914,400_460,0,0.3
4915,400_483,0,0.3
4916,296_402,0,0.3
4917,370_402,0,0.3
4918,399_402,0,0.3
4919,402_405,0,0.3
4920,402_407,0,0.3
4921,402_437,0,0.3
4922,55_405,0,0.3
4923,292_405,0,0.3
4924,405_431,0,0.3
4925,405_434,0,0.3
4926,405_459,0,0.3
4927,55_407,0,0.3
4928,292_407,0,0.3
4929,359_407,0,0.3
4930,407_431,0,0.3
4931,407_434,0,0.3
4932,407_459,0,0.3
4933,299_408,0,0.3
4934,408_416,0,0.3
4935,408_426,0,0.3
4936,315_409,0,0.3
4937,353_409,0,0.3
4938,67_410,0,0.3
4939,84_419,0,0.3
4940,55_431,0,0.3
4941,91_431,0,0.3
4942,292_431,0,0.3
4943,296_431,0,0.3
4944,315_431,0,0.3
4945,359_431,0,0.3
4946,364_431,0,0.3
4947,279_433,0,0.3
4948,315_433,0,0.3
4949,332_433,0,0.3
4950,359_433,0,0.3
4951,55_434,0,0.3
4952,91_434,0,0.3
4953,292_434,0,0.3
4954,296_434,0,0.3
4955,359_434,0,0.3
4956,431_434,0,0.3
4957,55_437,0,0.3
4958,292_437,0,0.3
4959,359_437,0,0.3
4960,431_437,0,0.3
4961,434_437,0,0.3
4962,91_442,0,0.3
4963,359_442,0,0.3
4964,433_442,0,0.3
4965,299_450,0,0.3
4966,349_450,0,0.3
4967,350_450,0,0.3
4968,416_450,0,0.3
4969,450_460,0,0.3
4970,450_483,0,0.3
4971,53_451,0,0.3
4972,299_451,0,0.3
4973,411_451,0,0.3
4974,416_451,0,0.3
4975,451_483,0,0.3
4976,331_454,0,0.3
4977,318_458,0,0.3
4978,458_462,0,0.3
4979,91_459,0,0.3
4980,292_459,0,0.3
4981,359_459,0,0.3
4982,364_459,0,0.3
4983,431_459,0,0.3
4984,434_459,0,0.3
4985,437_459,0,0.3
4986,279_461,0,0.3
4987,53_465,0,0.3
4988,299_465,0,0.3
4989,341_465,0,0.3
4990,349_465,0,0.3
4991,460_465,0,0.3
4992,282_466,0,0.3
4993,353_466,0,0.3
4994,363_466,0,0.3
4995,370_466,0,0.3
4996,409_466,0,0.3
4997,119_467,0,0.3
4998,414_467,0,0.3
4999,53_469,0,0.3
5000,299_469,0,0.3
5001,349_469,0,0.3
5002,350_469,0,0.3
5003,416_469,0,0.3
5004,460_469,0,0.3
5005,469_483,0,0.3
5006,352_472,0,0.3
5007,299_474,0,0.3
5008,349_474,0,0.3
5009,350_474,0,0.3
5010,416_474,0,0.3
5011,460_474,0,0.3
5012,474_483,0,0.3
5013,297_476,0,0.3
5014,331_476,0,0.3
5015,127_484,0,0.3
5016,181_512,0,0.3
5017,512_812,0,0.3
5018,538_556,0,0.3
5019,555_556,0,0.3
5020,620_630,0,0.3
5021,540_765,0,0.3
5022,540_773,0,0.3
5023,181_788,0,0.3
5024,517_788,0,0.3
5025,529_788,0,0.3
5026,788_812,0,0.3
5027,77_303,0,0.296296
5028,1_9,0,0.294118
5029,37_219,0,0.294118
5030,19_41,0,0.294118
5031,41_229,0,0.294118
5032,41_274,0,0.294118
5033,44_76,0,0.294118
5034,44_82,0,0.294118
5035,49_52,0,0.294118
5036,52_60,0,0.294118
5037,52_72,0,0.294118
5038,52_80,0,0.294118
5039,52_335,0,0.294118
5040,52_344,0,0.294118
5041,52_368,0,0.294118
5042,52_712,0,0.294118
5043,52_721,0,0.294118
5044,52_733,0,0.294118
5045,52_754,0,0.294118
5046,44_65,0,0.294118
5047,65_70,0,0.294118
5048,66_74,0,0.294118
5049,68_86,0,0.294118
5050,68_99,0,0.294118
5051,68_108,0,0.294118
5052,68_127,0,0.294118
5053,70_74,0,0.294118
5054,74_76,0,0.294118
5055,74_82,0,0.294118
5056,76_88,0,0.294118
5057,50_78,0,0.294118
5058,60_78,0,0.294118
5059,72_78,0,0.294118
5060,78_80,0,0.294118
5061,78_281,0,0.294118
5062,78_335,0,0.294118
5063,78_344,0,0.294118
5064,78_712,0,0.294118
5065,78_717,0,0.294118
5066,78_721,0,0.294118
5067,84_86,0,0.294118
5068,84_725,0,0.294118
5069,84_733,0,0.294118
5070,95_344,0,0.294118
5071,105_113,0,0.294118
5072,113_281,0,0.294118
5073,113_336,0,0.294118
5074,113_464,0,0.294118
5075,66_118,0,0.294118
5076,70_118,0,0.294118
5077,74_118,0,0.294118
5078,76_118,0,0.294118
5079,82_118,0,0.294118
5080,119_283,0,0.294118
5081,48_120,0,0.294118
5082,90_120,0,0.294118
5083,108_120,0,0.294118
5084,120_709,0,0.294118
5085,123_283,0,0.294118
5086,123_401,0,0.294118
5087,48_124,0,0.294118
5088,90_124,0,0.294118
5089,108_124,0,0.294118
5090,112_124,0,0.294118
5091,124_709,0,0.294118
5092,124_758,0,0.294118
5093,50_128,0,0.294118
5094,67_128,0,0.294118
5095,86_128,0,0.294118
5096,108_128,0,0.294118
5097,128_368,0,0.294118
5098,128_717,0,0.294118
5099,128_754,0,0.294118
5100,50_130,0,0.294118
5101,71_130,0,0.294118
5102,80_130,0,0.294118
5103,130_285,0,0.294118
5104,130_294,0,0.294118
5105,130_380,0,0.294118
5106,130_424,0,0.294118
5107,130_445,0,0.294118
5108,130_479,0,0.294118
5109,130_712,0,0.294118
5110,130_717,0,0.294118
5111,130_721,0,0.294118
5112,130_733,0,0.294118
5113,169_804,0,0.294118
5114,169_822,0,0.294118
5115,161_173,0,0.294118
5116,185_217,0,0.294118
5117,193_217,0,0.294118
5118,205_217,0,0.294118
5119,209_217,0,0.294118
5120,217_850,0,0.294118
5121,9_245,0,0.294118
5122,229_245,0,0.294118
5123,245_706,0,0.294118
5124,32_256,0,0.294118
5125,246_256,0,0.294118
5126,228_265,0,0.294118
5127,240_265,0,0.294118
5128,248_265,0,0.294118
5129,257_268,0,0.294118
5130,67_286,0,0.294118
5131,286_422,0,0.294118
5132,286_464,0,0.294118
5133,286_477,0,0.294118
5134,287_356,0,0.294118
5135,287_360,0,0.294118
5136,287_428,0,0.294118
5137,287_444,0,0.294118
5138,287_468,0,0.294118
5139,61_288,0,0.294118
5140,89_288,0,0.294118
5141,288_470,0,0.294118
5142,285_290,0,0.294118
5143,290_294,0,0.294118
5144,290_319,0,0.294118
5145,290_334,0,0.294118
5146,290_424,0,0.294118
5147,290_445,0,0.294118
5148,290_479,0,0.294118
5149,290_721,0,0.294118
5150,291_371,0,0.294118
5151,295_329,0,0.294118
5152,296_361,0,0.294118
5153,296_746,0,0.294118
5154,57_297,0,0.294118
5155,297_464,0,0.294118
5156,74_300,0,0.294118
5157,300_356,0,0.294118
5158,300_428,0,0.294118
5159,300_444,0,0.294118
5160,300_729,0,0.294118
5161,283_301,0,0.294118
5162,301_415,0,0.294118
5163,301_453,0,0.294118
5164,306_329,0,0.294118
5165,76_308,0,0.294118
5166,49_312,0,0.294118
5167,50_312,0,0.294118
5168,51_312,0,0.294118
5169,312_344,0,0.294118
5170,312_368,0,0.294118
5171,312_422,0,0.294118
5172,312_717,0,0.294118
5173,313_329,0,0.294118
5174,316_329,0,0.294118
5175,308_317,0,0.294118
5176,49_318,0,0.294118
5177,314_318,0,0.294118
5178,320_387,0,0.294118
5179,320_395,0,0.294118
5180,320_471,0,0.294118
5181,281_321,0,0.294118
5182,321_464,0,0.294118
5183,101_324,0,0.294118
5184,324_327,0,0.294118
5185,329_330,0,0.294118
5186,105_331,0,0.294118
5187,281_331,0,0.294118
5188,314_331,0,0.294118
5189,331_336,0,0.294118
5190,331_464,0,0.294118
5191,339_342,0,0.294118
5192,339_355,0,0.294118
5193,339_356,0,0.294118
5194,339_428,0,0.294118
5195,339_444,0,0.294118
5196,339_468,0,0.294118
5197,287_342,0,0.294118
5198,300_342,0,0.294118
5199,342_356,0,0.294118
5200,342_360,0,0.294118
5201,342_365,0,0.294118
5202,342_412,0,0.294118
5203,342_417,0,0.294118
5204,343_390,0,0.294118
