id,pair_id,correct_label,similarity
50270,44_226,0,0.2
50271,44_227,0,0.2
50272,44_228,0,0.2
50273,44_231,0,0.2
50274,44_232,0,0.2
50275,44_233,0,0.2
50276,44_234,0,0.2
50277,44_235,0,0.2
50278,44_236,0,0.2
50279,44_237,0,0.2
50280,44_240,0,0.2
50281,44_243,0,0.2
50282,44_246,0,0.2
50283,44_247,0,0.2
50284,44_249,0,0.2
50285,44_258,0,0.2
50286,44_261,0,0.2
50287,44_263,0,0.2
50288,44_264,0,0.2
50289,44_267,0,0.2
50290,44_268,0,0.2
50291,44_269,0,0.2
50292,44_270,0,0.2
50293,44_271,0,0.2
50294,44_288,0,0.2
50295,45_183,0,0.2
50296,46_140,0,0.2
50297,46_141,0,0.2
50298,46_143,0,0.2
50299,46_144,0,0.2
50300,46_145,0,0.2
50301,46_146,0,0.2
50302,46_149,0,0.2
50303,46_152,0,0.2
50304,46_153,0,0.2
50305,46_154,0,0.2
50306,46_158,0,0.2
50307,46_161,0,0.2
50308,46_164,0,0.2
50309,46_168,0,0.2
50310,46_170,0,0.2
50311,46_184,0,0.2
50312,46_186,0,0.2
50313,46_187,0,0.2
50314,46_188,0,0.2
50315,46_195,0,0.2
50316,46_205,0,0.2
50317,46_206,0,0.2
50318,46_209,0,0.2
50319,46_212,0,0.2
50320,46_217,0,0.2
50321,46_224,0,0.2
50322,46_225,0,0.2
50323,46_226,0,0.2
50324,46_227,0,0.2
50325,46_228,0,0.2
50326,46_231,0,0.2
50327,46_232,0,0.2
50328,46_233,0,0.2
50329,46_234,0,0.2
50330,46_235,0,0.2
50331,46_236,0,0.2
50332,46_237,0,0.2
50333,46_240,0,0.2
50334,46_243,0,0.2
50335,46_246,0,0.2
50336,46_247,0,0.2
50337,46_249,0,0.2
50338,46_258,0,0.2
50339,46_261,0,0.2
50340,46_263,0,0.2
50341,46_264,0,0.2
50342,46_267,0,0.2
50343,46_268,0,0.2
50344,46_269,0,0.2
50345,46_270,0,0.2
50346,46_271,0,0.2
50347,46_288,0,0.2
50348,47_140,0,0.2
50349,47_141,0,0.2
50350,47_143,0,0.2
50351,47_144,0,0.2
50352,47_145,0,0.2
50353,47_146,0,0.2
50354,47_149,0,0.2
50355,47_152,0,0.2
50356,47_153,0,0.2
50357,47_154,0,0.2
50358,47_158,0,0.2
50359,47_161,0,0.2
50360,47_164,0,0.2
50361,47_168,0,0.2
50362,47_170,0,0.2
50363,47_184,0,0.2
50364,47_186,0,0.2
50365,47_187,0,0.2
50366,47_188,0,0.2
50367,47_195,0,0.2
50368,47_205,0,0.2
50369,47_206,0,0.2
50370,47_209,0,0.2
50371,47_212,0,0.2
50372,47_217,0,0.2
50373,47_224,0,0.2
50374,47_225,0,0.2
50375,47_226,0,0.2
50376,47_227,0,0.2
50377,47_228,0,0.2
50378,47_231,0,0.2
50379,47_232,0,0.2
50380,47_233,0,0.2
50381,47_234,0,0.2
50382,47_235,0,0.2
50383,47_236,0,0.2
50384,47_237,0,0.2
50385,47_240,0,0.2
50386,47_243,0,0.2
50387,47_246,0,0.2
50388,47_247,0,0.2
50389,47_249,0,0.2
50390,47_258,0,0.2
50391,47_261,0,0.2
50392,47_263,0,0.2
50393,47_264,0,0.2
50394,47_267,0,0.2
50395,47_268,0,0.2
50396,47_269,0,0.2
50397,47_270,0,0.2
50398,47_271,0,0.2
50399,47_288,0,0.2
50400,48_140,0,0.2
50401,48_141,0,0.2
50402,48_143,0,0.2
50403,48_144,0,0.2
50404,48_145,0,0.2
50405,48_146,0,0.2
50406,48_149,0,0.2
50407,48_152,0,0.2
50408,48_153,0,0.2
50409,48_154,0,0.2
50410,48_158,0,0.2
50411,48_161,0,0.2
50412,48_164,0,0.2
50413,48_168,0,0.2
50414,48_170,0,0.2
50415,48_184,0,0.2
50416,48_186,0,0.2
50417,48_187,0,0.2
50418,48_188,0,0.2
50419,48_195,0,0.2
50420,48_205,0,0.2
50421,48_206,0,0.2
50422,48_209,0,0.2
50423,48_212,0,0.2
50424,48_217,0,0.2
50425,48_224,0,0.2
50426,48_225,0,0.2
50427,48_226,0,0.2
50428,48_227,0,0.2
50429,48_228,0,0.2
50430,48_231,0,0.2
50431,48_232,0,0.2
50432,48_233,0,0.2
50433,48_234,0,0.2
50434,48_235,0,0.2
50435,48_236,0,0.2
50436,48_237,0,0.2
50437,48_240,0,0.2
50438,48_243,0,0.2
50439,48_246,0,0.2
50440,48_247,0,0.2
50441,48_249,0,0.2
50442,48_258,0,0.2
50443,48_261,0,0.2
50444,48_263,0,0.2
50445,48_264,0,0.2
50446,48_267,0,0.2
50447,48_268,0,0.2
50448,48_269,0,0.2
50449,48_270,0,0.2
50450,48_271,0,0.2
50451,48_288,0,0.2
50452,49_289,0,0.2
50453,50_140,0,0.2
50454,50_141,0,0.2
50455,50_143,0,0.2
50456,50_144,0,0.2
50457,50_145,0,0.2
50458,50_146,0,0.2
50459,50_149,0,0.2
50460,50_152,0,0.2
50461,50_153,0,0.2
50462,50_154,0,0.2
50463,50_158,0,0.2
50464,50_161,0,0.2
50465,50_164,0,0.2
50466,50_168,0,0.2
50467,50_170,0,0.2
50468,50_184,0,0.2
50469,50_186,0,0.2
50470,50_187,0,0.2
50471,50_188,0,0.2
50472,50_195,0,0.2
50473,50_205,0,0.2
50474,50_206,0,0.2
50475,50_209,0,0.2
50476,50_212,0,0.2
50477,50_217,0,0.2
50478,50_224,0,0.2
50479,50_225,0,0.2
50480,50_226,0,0.2
50481,50_227,0,0.2
50482,50_228,0,0.2
50483,50_231,0,0.2
50484,50_232,0,0.2
50485,50_233,0,0.2
50486,50_234,0,0.2
50487,50_235,0,0.2
50488,50_236,0,0.2
50489,50_237,0,0.2
50490,50_240,0,0.2
50491,50_243,0,0.2
50492,50_246,0,0.2
50493,50_247,0,0.2
50494,50_249,0,0.2
50495,50_258,0,0.2
50496,50_261,0,0.2
50497,50_263,0,0.2
50498,50_264,0,0.2
50499,50_267,0,0.2
50500,50_268,0,0.2
50501,50_269,0,0.2
50502,50_270,0,0.2
50503,50_271,0,0.2
50504,50_288,0,0.2
50505,51_66,0,0.2
50506,51_68,0,0.2
50507,51_155,0,0.2
50508,51_160,0,0.2
50509,51_165,0,0.2
50510,51_171,0,0.2
50511,51_242,0,0.2
50512,51_248,0,0.2
50513,51_254,0,0.2
50514,51_259,0,0.2
50515,51_260,0,0.2
50516,52_140,0,0.2
50517,52_141,0,0.2
50518,52_143,0,0.2
50519,52_144,0,0.2
50520,52_145,0,0.2
50521,52_146,0,0.2
50522,52_149,0,0.2
50523,52_152,0,0.2
50524,52_153,0,0.2
50525,52_154,0,0.2
50526,52_158,0,0.2
50527,52_161,0,0.2
50528,52_164,0,0.2
50529,52_168,0,0.2
50530,52_170,0,0.2
50531,52_184,0,0.2
50532,52_186,0,0.2
50533,52_187,0,0.2
50534,52_188,0,0.2
50535,52_195,0,0.2
50536,52_205,0,0.2
50537,52_206,0,0.2
50538,52_209,0,0.2
50539,52_212,0,0.2
50540,52_217,0,0.2
50541,52_224,0,0.2
50542,52_225,0,0.2
50543,52_226,0,0.2
50544,52_227,0,0.2
50545,52_228,0,0.2
50546,52_231,0,0.2
50547,52_232,0,0.2
50548,52_233,0,0.2
50549,52_234,0,0.2
50550,52_235,0,0.2
50551,52_236,0,0.2
50552,52_237,0,0.2
50553,52_240,0,0.2
50554,52_243,0,0.2
50555,52_246,0,0.2
50556,52_247,0,0.2
50557,52_249,0,0.2
50558,52_258,0,0.2
50559,52_261,0,0.2
50560,52_263,0,0.2
50561,52_264,0,0.2
50562,52_267,0,0.2
50563,52_268,0,0.2
50564,52_269,0,0.2
50565,52_270,0,0.2
50566,52_271,0,0.2
50567,52_288,0,0.2
50568,54_183,0,0.2
50569,54_241,0,0.2
50570,55_183,0,0.2
50571,57_183,0,0.2
50572,58_66,0,0.2
50573,58_68,0,0.2
50574,58_155,0,0.2
50575,58_160,0,0.2
50576,58_165,0,0.2
50577,58_171,0,0.2
50578,58_242,0,0.2
50579,58_248,0,0.2
50580,58_254,0,0.2
50581,58_259,0,0.2
50582,58_260,0,0.2
50583,59_140,0,0.2
50584,59_141,0,0.2
50585,59_143,0,0.2
50586,59_144,0,0.2
50587,59_145,0,0.2
50588,59_146,0,0.2
50589,59_149,0,0.2
50590,59_152,0,0.2
50591,59_153,0,0.2
50592,59_154,0,0.2
50593,59_158,0,0.2
50594,59_161,0,0.2
50595,59_164,0,0.2
50596,59_168,0,0.2
50597,59_170,0,0.2
50598,59_184,0,0.2
50599,59_186,0,0.2
50600,59_187,0,0.2
50601,59_188,0,0.2
50602,59_195,0,0.2
50603,59_205,0,0.2
50604,59_206,0,0.2
50605,59_209,0,0.2
50606,59_212,0,0.2
50607,59_217,0,0.2
50608,59_224,0,0.2
50609,59_225,0,0.2
50610,59_226,0,0.2
50611,59_227,0,0.2
50612,59_228,0,0.2
50613,59_231,0,0.2
50614,59_232,0,0.2
50615,59_233,0,0.2
50616,59_234,0,0.2
50617,59_235,0,0.2
50618,59_236,0,0.2
50619,59_237,0,0.2
50620,59_240,0,0.2
50621,59_243,0,0.2
50622,59_246,0,0.2
50623,59_247,0,0.2
50624,59_249,0,0.2
50625,59_258,0,0.2
50626,59_261,0,0.2
50627,59_263,0,0.2
50628,59_264,0,0.2
50629,59_267,0,0.2
50630,59_268,0,0.2
50631,59_269,0,0.2
50632,59_270,0,0.2
50633,59_271,0,0.2
50634,59_288,0,0.2
50635,60_183,0,0.2
50636,61_140,0,0.2
50637,61_141,0,0.2
50638,61_143,0,0.2
50639,61_144,0,0.2
50640,61_145,0,0.2
50641,61_146,0,0.2
50642,61_149,0,0.2
50643,61_152,0,0.2
50644,61_153,0,0.2
50645,61_154,0,0.2
50646,61_158,0,0.2
50647,61_161,0,0.2
50648,61_164,0,0.2
50649,61_168,0,0.2
50650,61_170,0,0.2
50651,61_184,0,0.2
50652,61_186,0,0.2
50653,61_187,0,0.2
50654,61_188,0,0.2
50655,61_195,0,0.2
50656,61_205,0,0.2
50657,61_206,0,0.2
50658,61_209,0,0.2
50659,61_212,0,0.2
50660,61_217,0,0.2
50661,61_224,0,0.2
50662,61_225,0,0.2
50663,61_226,0,0.2
50664,61_227,0,0.2
50665,61_228,0,0.2
50666,61_231,0,0.2
50667,61_232,0,0.2
50668,61_233,0,0.2
50669,61_234,0,0.2
50670,61_235,0,0.2
50671,61_236,0,0.2
50672,61_237,0,0.2
50673,61_240,0,0.2
50674,61_243,0,0.2
50675,61_246,0,0.2
50676,61_247,0,0.2
50677,61_249,0,0.2
50678,61_258,0,0.2
50679,61_261,0,0.2
50680,61_263,0,0.2
50681,61_264,0,0.2
50682,61_267,0,0.2
50683,61_268,0,0.2
50684,61_269,0,0.2
50685,61_270,0,0.2
50686,61_271,0,0.2
50687,61_288,0,0.2
50688,62_140,0,0.2
50689,62_141,0,0.2
50690,62_143,0,0.2
50691,62_144,0,0.2
50692,62_145,0,0.2
50693,62_146,0,0.2
50694,62_149,0,0.2
50695,62_152,0,0.2
50696,62_153,0,0.2
50697,62_154,0,0.2
50698,62_158,0,0.2
50699,62_161,0,0.2
50700,62_164,0,0.2
50701,62_168,0,0.2
50702,62_170,0,0.2
50703,62_184,0,0.2
50704,62_186,0,0.2
50705,62_187,0,0.2
50706,62_188,0,0.2
50707,62_195,0,0.2
50708,62_205,0,0.2
50709,62_206,0,0.2
50710,62_209,0,0.2
50711,62_212,0,0.2
50712,62_217,0,0.2
50713,62_224,0,0.2
50714,62_225,0,0.2
50715,62_226,0,0.2
50716,62_227,0,0.2
50717,62_228,0,0.2
50718,62_231,0,0.2
50719,62_232,0,0.2
50720,62_233,0,0.2
50721,62_234,0,0.2
50722,62_235,0,0.2
50723,62_236,0,0.2
50724,62_237,0,0.2
50725,62_240,0,0.2
50726,62_243,0,0.2
50727,62_246,0,0.2
50728,62_247,0,0.2
50729,62_249,0,0.2
50730,62_258,0,0.2
50731,62_261,0,0.2
50732,62_263,0,0.2
50733,62_264,0,0.2
50734,62_267,0,0.2
50735,62_268,0,0.2
50736,62_269,0,0.2
50737,62_270,0,0.2
50738,62_271,0,0.2
50739,62_288,0,0.2
50740,63_183,0,0.2
50741,64_66,0,0.2
50742,64_68,0,0.2
50743,64_155,0,0.2
50744,64_160,0,0.2
50745,64_165,0,0.2
50746,64_171,0,0.2
50747,64_242,0,0.2
50748,64_248,0,0.2
50749,64_254,0,0.2
50750,64_259,0,0.2
50751,64_260,0,0.2
50752,70_167,0,0.2
50753,70_183,0,0.2
50754,70_241,0,0.2
50755,72_167,0,0.2
50756,72_183,0,0.2
50757,72_218,0,0.2
50758,74_156,0,0.2
50759,74_172,0,0.2
50760,74_173,0,0.2
50761,74_174,0,0.2
50762,74_181,0,0.2
50763,74_189,0,0.2
50764,74_190,0,0.2
50765,74_191,0,0.2
50766,74_199,0,0.2
50767,74_201,0,0.2
50768,74_204,0,0.2
50769,74_223,0,0.2
50770,74_864,0,0.2
50771,75_167,0,0.2
50772,75_183,0,0.2
50773,75_218,0,0.2
50774,76_257,0,0.2
50775,77_167,0,0.2
50776,77_183,0,0.2
50777,77_218,0,0.2
50778,78_257,0,0.2
50779,79_167,0,0.2
50780,79_183,0,0.2
50781,79_218,0,0.2
50782,80_167,0,0.2
50783,80_183,0,0.2
50784,80_218,0,0.2
50785,81_167,0,0.2
50786,81_183,0,0.2
50787,81_218,0,0.2
50788,82_257,0,0.2
50789,83_167,0,0.2
50790,83_183,0,0.2
50791,83_218,0,0.2
50792,84_167,0,0.2
50793,84_183,0,0.2
50794,84_218,0,0.2
50795,86_257,0,0.2
50796,87_183,0,0.2
50797,88_150,0,0.2
50798,88_166,0,0.2
50799,88_169,0,0.2
50800,88_176,0,0.2
50801,88_177,0,0.2
50802,88_178,0,0.2
50803,88_179,0,0.2
50804,88_180,0,0.2
50805,88_182,0,0.2
50806,88_192,0,0.2
50807,88_193,0,0.2
50808,88_194,0,0.2
50809,88_208,0,0.2
50810,88_265,0,0.2
50811,89_183,0,0.2
50812,90_150,0,0.2
50813,90_166,0,0.2
50814,90_169,0,0.2
50815,90_176,0,0.2
50816,90_177,0,0.2
50817,90_178,0,0.2
50818,90_179,0,0.2
50819,90_180,0,0.2
50820,90_182,0,0.2
50821,90_192,0,0.2
50822,90_193,0,0.2
50823,90_194,0,0.2
50824,90_208,0,0.2
50825,90_265,0,0.2
50826,91_257,0,0.2
50827,93_257,0,0.2
50828,95_183,0,0.2
50829,98_257,0,0.2
50830,99_183,0,0.2
50831,100_257,0,0.2
50832,101_183,0,0.2
50833,102_140,0,0.2
50834,102_141,0,0.2
50835,102_142,0,0.2
50836,102_143,0,0.2
50837,102_144,0,0.2
50838,102_145,0,0.2
50839,102_146,0,0.2
50840,102_149,0,0.2
50841,102_152,0,0.2
50842,102_153,0,0.2
50843,102_154,0,0.2
50844,102_158,0,0.2
50845,102_161,0,0.2
50846,102_164,0,0.2
50847,102_168,0,0.2
50848,102_170,0,0.2
50849,102_175,0,0.2
50850,102_184,0,0.2
50851,102_186,0,0.2
50852,102_187,0,0.2
50853,102_188,0,0.2
50854,102_195,0,0.2
50855,102_205,0,0.2
50856,102_206,0,0.2
50857,102_209,0,0.2
50858,102_212,0,0.2
50859,102_217,0,0.2
50860,102_224,0,0.2
50861,102_225,0,0.2
50862,102_226,0,0.2
50863,102_227,0,0.2
50864,102_228,0,0.2
50865,102_231,0,0.2
50866,102_232,0,0.2
50867,102_233,0,0.2
50868,102_234,0,0.2
50869,102_235,0,0.2
50870,102_236,0,0.2
50871,102_237,0,0.2
50872,102_240,0,0.2
50873,102_243,0,0.2
50874,102_246,0,0.2
50875,102_247,0,0.2
50876,102_249,0,0.2
50877,102_258,0,0.2
50878,102_261,0,0.2
50879,102_263,0,0.2
50880,102_264,0,0.2
50881,102_267,0,0.2
50882,102_268,0,0.2
50883,102_269,0,0.2
50884,102_270,0,0.2
50885,102_271,0,0.2
50886,102_288,0,0.2
50887,103_183,0,0.2
50888,104_257,0,0.2
50889,106_183,0,0.2
50890,106_218,0,0.2
50891,107_68,0,0.2
50892,107_155,0,0.2
50893,107_160,0,0.2
50894,107_165,0,0.2
50895,107_171,0,0.2
50896,107_242,0,0.2
50897,107_248,0,0.2
50898,107_254,0,0.2
50899,107_259,0,0.2
50900,107_260,0,0.2
50901,108_183,0,0.2
50902,109_183,0,0.2
50903,110_140,0,0.2
50904,110_141,0,0.2
50905,110_142,0,0.2
50906,110_143,0,0.2
50907,110_144,0,0.2
50908,110_145,0,0.2
50909,110_146,0,0.2
50910,110_149,0,0.2
50911,110_152,0,0.2
50912,110_153,0,0.2
50913,110_154,0,0.2
50914,110_158,0,0.2
50915,110_161,0,0.2
50916,110_164,0,0.2
50917,110_168,0,0.2
50918,110_170,0,0.2
50919,110_175,0,0.2
50920,110_184,0,0.2
50921,110_186,0,0.2
50922,110_187,0,0.2
50923,110_188,0,0.2
50924,110_195,0,0.2
50925,110_205,0,0.2
50926,110_206,0,0.2
50927,110_209,0,0.2
50928,110_212,0,0.2
50929,110_217,0,0.2
50930,110_224,0,0.2
50931,110_225,0,0.2
50932,110_226,0,0.2
50933,110_227,0,0.2
50934,110_228,0,0.2
50935,110_231,0,0.2
50936,110_232,0,0.2
50937,110_233,0,0.2
50938,110_234,0,0.2
50939,110_235,0,0.2
50940,110_236,0,0.2
50941,110_237,0,0.2
50942,110_240,0,0.2
50943,110_243,0,0.2
50944,110_246,0,0.2
50945,110_247,0,0.2
50946,110_249,0,0.2
50947,110_258,0,0.2
50948,110_261,0,0.2
50949,110_263,0,0.2
50950,110_264,0,0.2
50951,110_267,0,0.2
50952,110_268,0,0.2
50953,110_269,0,0.2
50954,110_270,0,0.2
50955,110_271,0,0.2
50956,110_288,0,0.2
50957,111_140,0,0.2
50958,111_141,0,0.2
50959,111_142,0,0.2
50960,111_143,0,0.2
50961,111_144,0,0.2
50962,111_145,0,0.2
50963,111_146,0,0.2
50964,111_149,0,0.2
50965,111_152,0,0.2
50966,111_153,0,0.2
50967,111_154,0,0.2
50968,111_158,0,0.2
50969,111_161,0,0.2
50970,111_164,0,0.2
50971,111_168,0,0.2
50972,111_170,0,0.2
50973,111_175,0,0.2
50974,111_184,0,0.2
50975,111_186,0,0.2
50976,111_187,0,0.2
50977,111_188,0,0.2
50978,111_195,0,0.2
50979,111_205,0,0.2
50980,111_206,0,0.2
50981,111_209,0,0.2
50982,111_212,0,0.2
50983,111_217,0,0.2
50984,111_224,0,0.2
50985,111_225,0,0.2
50986,111_226,0,0.2
50987,111_227,0,0.2
50988,111_228,0,0.2
50989,111_231,0,0.2
50990,111_232,0,0.2
50991,111_233,0,0.2
50992,111_234,0,0.2
50993,111_235,0,0.2
50994,111_236,0,0.2
50995,111_237,0,0.2
50996,111_240,0,0.2
50997,111_243,0,0.2
50998,111_246,0,0.2
50999,111_247,0,0.2
51000,111_249,0,0.2
51001,111_258,0,0.2
51002,111_261,0,0.2
51003,111_263,0,0.2
51004,111_264,0,0.2
51005,111_267,0,0.2
51006,111_268,0,0.2
51007,111_269,0,0.2
51008,111_270,0,0.2
51009,111_271,0,0.2
51010,111_288,0,0.2
51011,112_183,0,0.2
51012,112_218,0,0.2
51013,113_183,0,0.2
51014,113_218,0,0.2
51015,114_183,0,0.2
51016,114_218,0,0.2
51017,115_981,0,0.2
51018,116_140,0,0.2
51019,116_141,0,0.2
51020,116_142,0,0.2
51021,116_143,0,0.2
51022,116_144,0,0.2
51023,116_145,0,0.2
51024,116_146,0,0.2
51025,116_149,0,0.2
51026,116_152,0,0.2
51027,116_153,0,0.2
51028,116_154,0,0.2
51029,116_158,0,0.2
51030,116_161,0,0.2
51031,116_164,0,0.2
51032,116_168,0,0.2
51033,116_170,0,0.2
51034,116_175,0,0.2
51035,116_184,0,0.2
51036,116_186,0,0.2
51037,116_187,0,0.2
51038,116_188,0,0.2
51039,116_195,0,0.2
51040,116_205,0,0.2
51041,116_206,0,0.2
51042,116_209,0,0.2
51043,116_212,0,0.2
51044,116_217,0,0.2
51045,116_224,0,0.2
51046,116_225,0,0.2
51047,116_226,0,0.2
51048,116_227,0,0.2
51049,116_228,0,0.2
51050,116_231,0,0.2
51051,116_232,0,0.2
51052,116_233,0,0.2
51053,116_234,0,0.2
51054,116_235,0,0.2
51055,116_236,0,0.2
51056,116_237,0,0.2
51057,116_240,0,0.2
51058,116_243,0,0.2
51059,116_246,0,0.2
51060,116_247,0,0.2
51061,116_249,0,0.2
51062,116_258,0,0.2
51063,116_261,0,0.2
51064,116_263,0,0.2
51065,116_264,0,0.2
51066,116_267,0,0.2
51067,116_268,0,0.2
51068,116_269,0,0.2
51069,116_270,0,0.2
51070,116_271,0,0.2
51071,116_288,0,0.2
51072,118_140,0,0.2
51073,118_141,0,0.2
51074,118_142,0,0.2
51075,118_143,0,0.2
51076,118_144,0,0.2
51077,118_145,0,0.2
51078,118_146,0,0.2
51079,118_149,0,0.2
51080,118_152,0,0.2
51081,118_153,0,0.2
51082,118_154,0,0.2
51083,118_158,0,0.2
51084,118_161,0,0.2
51085,118_164,0,0.2
51086,118_168,0,0.2
51087,118_170,0,0.2
51088,118_175,0,0.2
51089,118_184,0,0.2
51090,118_186,0,0.2
51091,118_187,0,0.2
51092,118_188,0,0.2
51093,118_195,0,0.2
51094,118_205,0,0.2
51095,118_206,0,0.2
51096,118_209,0,0.2
51097,118_212,0,0.2
51098,118_217,0,0.2
51099,118_224,0,0.2
51100,118_225,0,0.2
51101,118_226,0,0.2
51102,118_227,0,0.2
51103,118_228,0,0.2
51104,118_231,0,0.2
51105,118_232,0,0.2
51106,118_233,0,0.2
51107,118_234,0,0.2
51108,118_235,0,0.2
51109,118_236,0,0.2
51110,118_237,0,0.2
51111,118_240,0,0.2
51112,118_243,0,0.2
51113,118_246,0,0.2
51114,118_247,0,0.2
51115,118_249,0,0.2
51116,118_258,0,0.2
51117,118_261,0,0.2
51118,118_263,0,0.2
51119,118_264,0,0.2
51120,118_267,0,0.2
51121,118_268,0,0.2
51122,118_269,0,0.2
51123,118_270,0,0.2
51124,118_271,0,0.2
51125,118_288,0,0.2
51126,119_140,0,0.2
51127,119_141,0,0.2
51128,119_142,0,0.2
51129,119_143,0,0.2
51130,119_144,0,0.2
51131,119_145,0,0.2
51132,119_146,0,0.2
51133,119_149,0,0.2
51134,119_152,0,0.2
51135,119_153,0,0.2
51136,119_154,0,0.2
51137,119_158,0,0.2
51138,119_161,0,0.2
51139,119_164,0,0.2
51140,119_168,0,0.2
51141,119_170,0,0.2
51142,119_175,0,0.2
51143,119_184,0,0.2
51144,119_186,0,0.2
51145,119_187,0,0.2
51146,119_188,0,0.2
51147,119_195,0,0.2
51148,119_205,0,0.2
51149,119_206,0,0.2
51150,119_209,0,0.2
51151,119_212,0,0.2
51152,119_217,0,0.2
51153,119_224,0,0.2
51154,119_225,0,0.2
51155,119_226,0,0.2
51156,119_227,0,0.2
51157,119_228,0,0.2
51158,119_231,0,0.2
51159,119_232,0,0.2
51160,119_233,0,0.2
51161,119_234,0,0.2
51162,119_235,0,0.2
51163,119_236,0,0.2
51164,119_237,0,0.2
51165,119_240,0,0.2
51166,119_243,0,0.2
51167,119_246,0,0.2
51168,119_247,0,0.2
51169,119_249,0,0.2
51170,119_258,0,0.2
51171,119_261,0,0.2
51172,119_263,0,0.2
51173,119_264,0,0.2
51174,119_267,0,0.2
51175,119_268,0,0.2
51176,119_269,0,0.2
51177,119_270,0,0.2
51178,119_271,0,0.2
51179,119_288,0,0.2
51180,120_68,0,0.2
51181,120_155,0,0.2
51182,120_160,0,0.2
51183,120_165,0,0.2
51184,120_171,0,0.2
51185,120_242,0,0.2
51186,120_248,0,0.2
51187,120_254,0,0.2
51188,120_259,0,0.2
51189,120_260,0,0.2
51190,122_167,0,0.2
51191,122_183,0,0.2
51192,122_200,0,0.2
51193,122_218,0,0.2
51194,123_140,0,0.2
51195,123_141,0,0.2
51196,123_142,0,0.2
51197,123_143,0,0.2
51198,123_144,0,0.2
51199,123_145,0,0.2
51200,123_146,0,0.2
51201,123_149,0,0.2
51202,123_152,0,0.2
51203,123_153,0,0.2
51204,123_154,0,0.2
51205,123_158,0,0.2
51206,123_161,0,0.2
51207,123_164,0,0.2
51208,123_168,0,0.2
51209,123_170,0,0.2
51210,123_175,0,0.2
51211,123_184,0,0.2
51212,123_186,0,0.2
51213,123_187,0,0.2
51214,123_188,0,0.2
51215,123_195,0,0.2
51216,123_205,0,0.2
51217,123_206,0,0.2
51218,123_209,0,0.2
51219,123_212,0,0.2
51220,123_217,0,0.2
51221,123_224,0,0.2
51222,123_225,0,0.2
51223,123_226,0,0.2
51224,123_227,0,0.2
51225,123_228,0,0.2
51226,123_231,0,0.2
51227,123_232,0,0.2
51228,123_233,0,0.2
51229,123_234,0,0.2
51230,123_235,0,0.2
51231,123_236,0,0.2
51232,123_237,0,0.2
51233,123_240,0,0.2
51234,123_243,0,0.2
51235,123_246,0,0.2
51236,123_247,0,0.2
51237,123_249,0,0.2
51238,123_258,0,0.2
51239,123_261,0,0.2
51240,123_263,0,0.2
51241,123_264,0,0.2
51242,123_267,0,0.2
51243,123_268,0,0.2
51244,123_269,0,0.2
51245,123_270,0,0.2
51246,123_271,0,0.2
51247,123_288,0,0.2
51248,124_140,0,0.2
51249,124_141,0,0.2
51250,124_142,0,0.2
51251,124_143,0,0.2
51252,124_144,0,0.2
51253,124_145,0,0.2
51254,124_146,0,0.2
51255,124_149,0,0.2
51256,124_152,0,0.2
51257,124_153,0,0.2
51258,124_154,0,0.2
51259,124_158,0,0.2
51260,124_161,0,0.2
51261,124_164,0,0.2
51262,124_168,0,0.2
51263,124_170,0,0.2
51264,124_175,0,0.2
51265,124_184,0,0.2
51266,124_186,0,0.2
51267,124_187,0,0.2
51268,124_188,0,0.2
51269,124_195,0,0.2
51270,124_205,0,0.2
51271,124_206,0,0.2
51272,124_209,0,0.2
51273,124_212,0,0.2
51274,124_217,0,0.2
51275,124_224,0,0.2
51276,124_225,0,0.2
51277,124_226,0,0.2
51278,124_227,0,0.2
51279,124_228,0,0.2
51280,124_231,0,0.2
51281,124_232,0,0.2
51282,124_233,0,0.2
51283,124_234,0,0.2
51284,124_235,0,0.2
51285,124_236,0,0.2
51286,124_237,0,0.2
51287,124_240,0,0.2
51288,124_243,0,0.2
51289,124_246,0,0.2
51290,124_247,0,0.2
51291,124_249,0,0.2
51292,124_258,0,0.2
51293,124_261,0,0.2
51294,124_263,0,0.2
51295,124_264,0,0.2
51296,124_267,0,0.2
51297,124_268,0,0.2
51298,124_269,0,0.2
51299,124_270,0,0.2
51300,124_271,0,0.2
51301,124_288,0,0.2
51302,125_167,0,0.2
51303,125_183,0,0.2
51304,125_200,0,0.2
51305,125_218,0,0.2
51306,126_140,0,0.2
51307,126_141,0,0.2
51308,126_142,0,0.2
51309,126_143,0,0.2
51310,126_144,0,0.2
51311,126_145,0,0.2
51312,126_146,0,0.2
51313,126_149,0,0.2
51314,126_152,0,0.2
51315,126_153,0,0.2
51316,126_154,0,0.2
51317,126_158,0,0.2
51318,126_161,0,0.2
51319,126_164,0,0.2
51320,126_168,0,0.2
51321,126_170,0,0.2
51322,126_175,0,0.2
51323,126_184,0,0.2
51324,126_186,0,0.2
51325,126_187,0,0.2
51326,126_188,0,0.2
51327,126_195,0,0.2
51328,126_205,0,0.2
51329,126_206,0,0.2
51330,126_209,0,0.2
51331,126_212,0,0.2
51332,126_217,0,0.2
51333,126_224,0,0.2
51334,126_225,0,0.2
51335,126_226,0,0.2
51336,126_227,0,0.2
51337,126_228,0,0.2
51338,126_231,0,0.2
51339,126_232,0,0.2
51340,126_233,0,0.2
51341,126_234,0,0.2
51342,126_235,0,0.2
51343,126_236,0,0.2
51344,126_237,0,0.2
